PESQ,Filepath Deg,Filename,db,VISQOL,MOS,Condition,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Filepath Ref,NISQA
1.8895089626312256,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M0606.wav,OE3M0606.wav,P23_EXP3,2.57356834,3.083333333333333,6,3,3,2,3,3,4,5,3,4,2,3,4,2,2,3,4,4,2,3,5,2,2,2,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M01S52.wav,2.497048
1.699935793876648,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M0505.wav,OE3M0505.wav,P23_EXP3,2.50909019,3.583333333333333,5,3,3,3,4,2,4,5,3,4,3,4,4,1,4,4,3,4,4,4,5,3,4,4,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M01S51.wav,2.3552845
1.8345634937286377,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M0808.wav,OE3M0808.wav,P23_EXP3,2.05064917,2.583333333333333,8,2,3,2,2,2,4,4,2,3,2,3,3,2,2,3,2,3,2,3,4,3,1,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M01S54.wav,2.4889905
2.070807456970215,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M0303.wav,OE3M0303.wav,P23_EXP3,2.79350948,3.1666666666666665,3,3,3,3,3,3,5,5,4,4,3,3,4,1,2,3,3,4,3,3,4,2,3,3,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M01S49.wav,1.4689605
2.4537527561187744,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M0202.wav,OE3M0202.wav,P23_EXP3,3.14103365,3.0416666666666665,2,2,3,3,2,1,4,5,2,4,3,3,3,1,3,4,3,5,3,2,5,2,4,3,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M01S48.wav,2.6490402
1.927808165550232,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M0404.wav,OE3M0404.wav,P23_EXP3,2.48962593,3.5,4,3,4,3,3,4,3,5,3,4,4,3,4,1,3,4,4,5,4,3,5,2,3,3,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M01S50.wav,2.4957125
3.653687715530396,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC446.wav,OE3FC446.wav,P23_EXP3,3.825984,4.541666666666667,46,4,4,5,5,5,5,5,5,5,5,5,4,3,4,3,5,5,4,5,5,4,5,4,5,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S92.wav,3.4113302
2.503492593765259,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M0101.wav,OE3M0101.wav,P23_EXP3,3.26623917,3.875,1,3,4,3,4,3,5,5,3,3,4,3,3,3,3,4,4,4,5,4,5,4,4,5,5,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M01S47.wav,2.8241005
1.7852342128753662,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC850.wav,OE3FC850.wav,P23_EXP3,2.22881866,3.125,50,3,3,3,3,4,4,5,2,4,4,4,3,2,1,3,4,3,2,5,5,2,1,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S96.wav,2.1529286
1.7852342128753662,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC850.wav,OE3FC850.wav,P23_EXP3,2.43323302,3.125,50,3,3,3,3,4,4,5,2,4,4,4,3,2,1,3,4,3,2,5,5,2,1,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S96.wav,2.1529286
1.618484616279602,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC749.wav,OE3FC749.wav,P23_EXP3,2.31646466,2.75,49,2,3,2,3,3,3,5,1,2,2,2,4,2,2,3,4,3,2,4,5,2,1,2,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S95.wav,2.2886412
1.618484616279602,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC749.wav,OE3FC749.wav,P23_EXP3,2.60131526,2.75,49,2,3,2,3,3,3,5,1,2,2,2,4,2,2,3,4,3,2,4,5,2,1,2,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S95.wav,2.2886412
2.034348487854004,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC648.wav,OE3FC648.wav,P23_EXP3,2.29663348,3.25,48,3,4,4,3,4,4,5,3,3,3,4,4,2,1,3,4,3,2,4,4,2,3,2,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S94.wav,2.5432487
2.034348487854004,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC648.wav,OE3FC648.wav,P23_EXP3,2.75215626,3.25,48,3,4,4,3,4,4,5,3,3,3,4,4,2,1,3,4,3,2,4,4,2,3,2,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S94.wav,2.5432487
3.3418545722961426,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC547.wav,OE3FC547.wav,P23_EXP3,2.19672441,4.0,47,3,3,4,5,3,5,5,4,5,5,3,3,2,3,4,4,5,3,5,5,4,5,4,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S93.wav,3.6589572
3.3418545722961426,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC547.wav,OE3FC547.wav,P23_EXP3,3.3629446,4.0,47,3,3,4,5,3,5,5,4,5,5,3,3,2,3,4,4,5,3,5,5,4,5,4,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S93.wav,3.6589572
2.8284332752227783,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3FC345.wav,OE3FC345.wav,P23_EXP3,3.27007365,4.166666666666667,45,3,4,5,5,4,5,5,4,3,5,4,4,3,4,4,5,4,3,4,5,4,4,4,5,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_F02S91.wav,3.251854
4.287553310394287,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_03_NOISE_FA.wav,C_03_NOISE_FA.wav,TCD-VOIP,4.51519156,4.5,NOISE_3,5,4,5,4,5,4,5,4,3,4,5,5,5,5,4,5,5,5,5,5,4,5,4,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_03_NOISE_FA.wav,4.6422534
4.402566909790039,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_02_NOISE_ML.wav,C_02_NOISE_ML.wav,TCD-VOIP,4.40323639,4.375,NOISE_2,5,4,5,4,5,5,4,4,4,3,5,4,5,4,5,4,4,5,4,5,5,4,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_02_NOISE_ML.wav,4.788049
4.390315055847168,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_02_NOISE_MK.wav,C_02_NOISE_MK.wav,TCD-VOIP,4.72349644,4.416666666666667,NOISE_2,5,4,4,5,5,5,3,3,4,4,5,4,5,4,5,5,5,4,4,5,5,5,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_02_NOISE_MK.wav,4.7991514
4.30922269821167,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_02_NOISE_FG.wav,C_02_NOISE_FG.wav,TCD-VOIP,4.49136925,4.625,NOISE_2,5,3,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,5,5,4,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_02_NOISE_FG.wav,4.670745
1.7078990936279297,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_10_COMPSPKR_ML.wav,C_10_COMPSPKR_ML.wav,TCD-VOIP,2.07167125,1.875,COMPSPKR_10,1,1,2,3,3,1,1,4,1,1,3,1,2,3,4,1,1,2,2,1,1,2,2,2,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_10_COMPSPKR_ML.wav,3.9935064
4.643888473510742,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_01_NOISE_ML.wav,C_01_NOISE_ML.wav,TCD-VOIP,4.34876585,4.458333333333333,NOISE_1,5,4,4,4,5,5,5,5,5,4,5,4,4,4,5,3,4,5,5,5,4,4,4,5,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_01_NOISE_ML.wav,4.674691
4.643888473510742,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_01_NOISE_FA.wav,C_01_NOISE_FA.wav,TCD-VOIP,4.23513889,4.583333333333333,NOISE_1,5,5,5,5,5,5,5,3,5,5,5,5,5,4,3,5,4,4,5,5,3,5,4,5,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_01_NOISE_FA.wav,4.8740273
4.643888473510742,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_01_NOISE_MK.wav,C_01_NOISE_MK.wav,TCD-VOIP,3.9757843,4.75,NOISE_1,5,5,5,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,4,5,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_01_NOISE_MK.wav,4.6358476
4.643888473510742,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_01_NOISE_FG.wav,C_01_NOISE_FG.wav,TCD-VOIP,4.32390499,4.833333333333333,NOISE_1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_01_NOISE_FG.wav,5.012925
4.319912433624268,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_02_NOISE_FA.wav,C_02_NOISE_FA.wav,TCD-VOIP,4.29158974,4.416666666666667,NOISE_2,5,4,5,5,5,4,5,3,5,4,5,4,4,3,5,5,4,4,5,5,4,4,4,5,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_02_NOISE_FA.wav,4.966081
4.224536895751953,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_03_NOISE_FG.wav,C_03_NOISE_FG.wav,TCD-VOIP,4.35597563,4.541666666666667,NOISE_3,5,4,4,5,5,4,5,5,5,5,5,4,5,5,5,5,3,5,3,5,5,4,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_03_NOISE_FG.wav,4.518975
4.118191719055176,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_05_NOISE_FA.wav,C_05_NOISE_FA.wav,TCD-VOIP,3.46439004,3.4166666666666665,NOISE_5,4,3,3,4,2,3,2,4,3,2,3,3,5,3,5,4,4,4,3,4,3,3,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_05_NOISE_FA.wav,4.230126
4.406103134155273,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_03_NOISE_ML.wav,C_03_NOISE_ML.wav,TCD-VOIP,4.50649691,4.416666666666667,NOISE_3,5,4,5,5,5,5,5,3,4,5,5,5,5,4,5,4,3,5,4,5,4,4,3,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_03_NOISE_ML.wav,4.647054
4.346709251403809,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_04_NOISE_FA.wav,C_04_NOISE_FA.wav,TCD-VOIP,4.58430862,4.5,NOISE_4,5,4,5,5,4,4,5,5,4,3,5,4,5,4,5,5,5,5,5,5,4,4,3,5,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_04_NOISE_FA.wav,4.7826076
4.384545803070068,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_04_NOISE_FG.wav,C_04_NOISE_FG.wav,TCD-VOIP,4.15795565,4.458333333333333,NOISE_4,5,4,5,5,5,5,5,3,4,4,4,4,5,4,5,5,4,4,5,5,5,5,4,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_04_NOISE_FG.wav,4.932948
4.387333869934082,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_04_NOISE_MK.wav,C_04_NOISE_MK.wav,TCD-VOIP,4.18102455,4.25,NOISE_4,5,4,5,5,3,5,5,4,4,3,5,4,5,2,5,4,4,5,5,5,4,5,4,2,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_04_NOISE_MK.wav,4.754536
4.418961524963379,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_04_NOISE_ML.wav,C_04_NOISE_ML.wav,TCD-VOIP,3.79751825,4.375,NOISE_4,5,4,4,4,5,5,5,4,5,3,5,4,5,5,4,4,3,3,5,5,5,5,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_04_NOISE_ML.wav,4.8238435
4.063063621520996,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_05_NOISE_FG.wav,C_05_NOISE_FG.wav,TCD-VOIP,3.5915761,3.5416666666666665,NOISE_5,4,3,3,5,2,4,4,3,4,3,3,2,4,2,3,5,4,4,4,4,4,4,4,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_05_NOISE_FG.wav,4.5575147
4.171976566314697,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_05_NOISE_MK.wav,C_05_NOISE_MK.wav,TCD-VOIP,3.58502293,3.875,NOISE_5,5,3,4,5,3,4,4,3,4,3,4,3,4,2,5,5,4,4,5,4,4,3,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_05_NOISE_MK.wav,4.462336
4.1955413818359375,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_05_NOISE_ML.wav,C_05_NOISE_ML.wav,TCD-VOIP,3.41467261,3.625,NOISE_5,5,3,3,3,3,3,5,4,3,3,4,3,4,2,4,5,4,4,4,4,3,4,3,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_05_NOISE_ML.wav,4.3066874
3.839110374450684,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_06_NOISE_FA.wav,C_06_NOISE_FA.wav,TCD-VOIP,4.32546282,3.7916666666666665,NOISE_6,5,3,5,4,3,4,5,4,4,3,5,3,4,4,3,3,3,4,3,4,3,4,5,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_06_NOISE_FA.wav,4.6209536
1.4912303686141968,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_10_COMPSPKR_MK.wav,C_10_COMPSPKR_MK.wav,TCD-VOIP,2.59924245,1.5833333333333333,COMPSPKR_10,1,1,1,3,2,1,1,2,1,1,2,1,1,3,4,1,1,1,2,1,1,2,2,2,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_10_COMPSPKR_MK.wav,3.4413404
3.7920033931732178,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_06_NOISE_FG.wav,C_06_NOISE_FG.wav,TCD-VOIP,3.95278597,4.25,NOISE_6,5,4,3,5,3,4,4,3,4,3,5,4,5,5,5,5,5,4,4,5,5,4,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_06_NOISE_FG.wav,4.5754757
3.732897758483887,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_06_NOISE_MK.wav,C_06_NOISE_MK.wav,TCD-VOIP,3.90515208,4.0,NOISE_6,5,4,4,5,3,3,5,3,3,4,5,4,5,3,4,5,4,4,5,4,3,4,4,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_06_NOISE_MK.wav,4.4578166
4.334011554718018,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_03_NOISE_MK.wav,C_03_NOISE_MK.wav,TCD-VOIP,4.09135962,4.5,NOISE_3,5,5,5,5,5,5,5,3,5,3,5,5,5,4,4,5,3,5,5,5,4,4,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_03_NOISE_MK.wav,4.6850843
1.4692723751068115,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_10_COMPSPKR_FG.wav,C_10_COMPSPKR_FG.wav,TCD-VOIP,2.9419837,1.875,COMPSPKR_10,2,1,2,4,3,1,1,2,2,2,1,1,1,3,4,1,1,2,2,1,2,2,2,2,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_10_COMPSPKR_FG.wav,3.3609178
3.501742124557495,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_06_COMPSPKR_FA.wav,C_06_COMPSPKR_FA.wav,TCD-VOIP,4.04876804,3.7916666666666665,COMPSPKR_6,3,3,4,4,3,4,5,3,4,3,4,2,4,5,4,5,3,4,5,5,2,4,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_06_COMPSPKR_FA.wav,4.5095034
2.46298885345459,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_09_COMPSPKR_ML.wav,C_09_COMPSPKR_ML.wav,TCD-VOIP,3.88924122,2.875,COMPSPKR_9,3,2,3,3,3,2,2,5,2,2,4,1,2,4,4,2,1,4,4,3,3,4,3,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_09_COMPSPKR_ML.wav,3.58131
3.939657688140869,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_06_NOISE_ML.wav,C_06_NOISE_ML.wav,TCD-VOIP,3.9207325,4.0,NOISE_6,5,4,4,3,4,4,5,3,2,4,5,3,5,4,5,5,3,5,3,4,4,4,4,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_06_NOISE_ML.wav,4.349435
4.085023403167725,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_03_COMPSPKR_MK.wav,C_03_COMPSPKR_MK.wav,TCD-VOIP,3.98836923,4.208333333333333,COMPSPKR_3,4,3,4,5,5,4,5,4,3,4,5,3,5,4,5,5,4,5,5,5,4,4,3,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_03_COMPSPKR_MK.wav,4.25679
4.071727275848389,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_03_COMPSPKR_ML.wav,C_03_COMPSPKR_ML.wav,TCD-VOIP,4.30613995,4.041666666666667,COMPSPKR_3,4,4,3,5,4,4,5,5,4,3,4,2,5,4,5,4,3,5,5,5,4,4,3,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_03_COMPSPKR_ML.wav,4.436632
3.5972113609313965,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_04_COMPSPKR_FA.wav,C_04_COMPSPKR_FA.wav,TCD-VOIP,4.18617249,3.6666666666666665,COMPSPKR_4,3,3,3,5,4,3,5,4,3,3,4,2,4,3,5,3,3,5,4,4,4,4,3,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_04_COMPSPKR_FA.wav,4.1201186
3.1122689247131348,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_04_COMPSPKR_FG.wav,C_04_COMPSPKR_FG.wav,TCD-VOIP,3.94603324,3.5,COMPSPKR_4,4,4,3,4,4,4,4,3,3,2,4,2,2,4,5,3,3,4,5,4,3,4,3,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_04_COMPSPKR_FG.wav,3.719561
3.478412389755249,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_04_COMPSPKR_MK.wav,C_04_COMPSPKR_MK.wav,TCD-VOIP,3.95412707,3.583333333333333,COMPSPKR_4,3,2,3,4,3,3,5,4,3,3,4,2,5,4,5,4,3,4,5,4,3,4,3,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_04_COMPSPKR_MK.wav,2.8680968
3.864354133605957,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_04_COMPSPKR_ML.wav,C_04_COMPSPKR_ML.wav,TCD-VOIP,4.45327091,3.6666666666666665,COMPSPKR_4,4,4,3,4,4,2,4,3,4,2,5,3,5,3,4,4,3,5,5,3,3,4,3,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_04_COMPSPKR_ML.wav,4.2539425
3.385441541671753,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_05_COMPSPKR_FA.wav,C_05_COMPSPKR_FA.wav,TCD-VOIP,3.93402123,3.583333333333333,COMPSPKR_5,3,4,3,5,4,4,5,3,4,3,4,2,4,4,4,4,3,4,4,2,3,4,3,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_05_COMPSPKR_FA.wav,4.214956
3.263895034790039,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_05_COMPSPKR_FG.wav,C_05_COMPSPKR_FG.wav,TCD-VOIP,3.79330611,3.583333333333333,COMPSPKR_5,3,3,4,5,4,4,4,4,3,2,4,2,4,4,4,3,3,5,4,4,2,4,3,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_05_COMPSPKR_FG.wav,3.3063107
3.588528871536255,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_05_COMPSPKR_MK.wav,C_05_COMPSPKR_MK.wav,TCD-VOIP,3.76765132,3.4166666666666665,COMPSPKR_5,4,2,3,5,3,3,4,3,4,3,4,2,4,4,4,4,3,4,4,4,2,3,3,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_05_COMPSPKR_MK.wav,3.6561422
3.6181483268737793,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_05_COMPSPKR_ML.wav,C_05_COMPSPKR_ML.wav,TCD-VOIP,3.69872713,3.333333333333333,COMPSPKR_5,3,2,4,4,3,3,5,3,3,2,4,2,4,3,5,4,3,3,3,3,3,4,3,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_05_COMPSPKR_ML.wav,3.8869631
3.130093097686768,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_06_COMPSPKR_FG.wav,C_06_COMPSPKR_FG.wav,TCD-VOIP,3.91600966,3.458333333333333,COMPSPKR_6,2,3,3,5,4,3,4,3,4,2,4,3,5,2,4,2,3,5,4,3,4,4,3,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_06_COMPSPKR_FG.wav,3.8059201
3.375903844833374,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_06_COMPSPKR_MK.wav,C_06_COMPSPKR_MK.wav,TCD-VOIP,4.08490515,3.5416666666666665,COMPSPKR_6,3,3,4,4,4,3,4,4,3,2,4,2,4,3,4,4,3,4,5,4,3,4,3,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_06_COMPSPKR_MK.wav,3.9180906
3.649930953979492,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_06_COMPSPKR_ML.wav,C_06_COMPSPKR_ML.wav,TCD-VOIP,4.10884571,3.7083333333333335,COMPSPKR_6,3,3,4,3,4,5,5,4,3,2,4,2,4,4,4,4,2,4,5,5,4,4,3,4,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_06_COMPSPKR_ML.wav,3.053691
2.5404458045959477,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/C_07_COMPSPKR_FA.wav,C_07_COMPSPKR_FA.wav,TCD-VOIP,3.57731533,2.708333333333333,COMPSPKR_7,2,2,2,4,3,2,3,3,2,2,3,1,3,4,4,2,2,3,4,3,2,3,3,3,/media/alergn/hdd/datasets/audio/speech/TCD-VOIP/ref_deg_split16/R_07_COMPSPKR_FA.wav,2.3717623
